CountryCode,Year,GDPFactor
LBR,2023,1.096608716762805
LBR,2024,1.1553481547377618
LBR,2025,1.217730562552261
LBR,2026,1.2834812752268805
LBR,2027,1.3527821625872365
LBR,2028,1.4258249144232418
LBR,2029,1.5028115707128453
LBR,2030,1.5839550804749185
LBR,2031,1.669479890797104
LBR,2032,1.759622567667912
LBR,2033,1.8546324503303124
LBY,2017,1
LBY,2018,1.178793676
LBY,2019,1.295371564614583
LBY,2020,0.5354772775994457
LBY,2021,0.9673708308839774
LBY,2022,1.1781279108281713
LBY,2023,1.2854230592373028
LBY,2024,1.2892566522668267
LBY,2025,1.2931285813655873
LBY,2026,1.2970121387424876
LBY,2027,1.3009073593198746
LBY,2028,1.3048142781249752
LBY,2029,1.308732930290211
LBY,2030,1.3126633510535148
LBY,2031,1.3166055757586457
LBY,2032,1.320559639855509
LBY,2033,1.3245255789004735
LTU,2017,1
LTU,2018,1.036444654
LTU,2019,1.0770094435918922
LTU,2020,0.9899187841498209
LTU,2021,1.0706503999204864
LTU,2022,1.1257174467326032
LTU,2023,1.1653180994285102
LTU,2024,1.195861692779943
LTU,2025,1.2227701988683621
LTU,2026,1.2502841827509792
LTU,2027,1.2784172684973756
LTU,2028,1.3071833867371307
LTU,2029,1.3365967815578386
LTU,2030,1.3666720175583353
LTU,2031,1.3974239870606378
LTU,2032,1.4288679174841565
LTU,2033,1.4610193788858423
LUX,2017,1
LUX,2018,1.031110877
LUX,2019,1.0548031931496085
LUX,2020,1.0513954025005852
LUX,2021,1.0924007705053658
LUX,2022,1.123478473471068
LUX,2023,1.1543629135589648
LUX,2024,1.1849420979579814
LUX,2025,1.2163312117630043
LUX,2026,1.2485518231299437
LUX,2027,1.2816259584275522
LUX,2028,1.315576227503046
LUX,2029,1.3504258391384494
LUX,2030,1.3861986169163751
LUX,2031,1.4229190155060927
LUX,2032,1.4606121373810108
LUX,2033,1.4993037499790096
MAC,2017,1
MAC,2018,1.054422971
MAC,2019,1.0047529260650367
MAC,2020,0.7071879590626108
MAC,2021,0.9336067501793502
MAC,2022,0.9601481397793551
MAC,2023,0.9965517301933153
MAC,2024,1.0357223499554673
MAC,2025,1.0833426854823176
MAC,2026,1.133152503891127
MAC,2027,1.1852524730003253
MAC,2028,1.2397478891229297
MAC,2029,1.296748889874991
MAC,2030,1.3563706767685277
MAC,2031,1.4187337480388114
MAC,2032,1.4839641421765637
MAC,2033,1.552193692657251
MKD,2017,1
MKD,2018,1.027199881
MKD,2019,1.0636722285603177
MKD,2020,1.021125339417905
MKD,2021,1.0926041131771584
MKD,2022,1.1422083399154015
MKD,2023,1.1878966735120176
MKD,2024,1.229948215754343
MKD,2025,1.273488382592047
MKD,2026,1.3185698713358056
MKD,2027,1.3652472447810933
MKD,2028,1.4135769972463441
MKD,2029,1.4636176229488649
MKD,2030,1.515429686801255
MKD,2031,1.5690758977140193
MKD,2032,1.6246211844930958
MKD,2033,1.6821327744241517
MDG,2017,1
MDG,2018,1.045647828
MDG,2019,1.0953952564162273
MDG,2020,1.1126776327090973
MDG,2021,1.1657649991452617
MDG,2022,1.2264361368778527
MDG,2023,1.292220569534386
MDG,2024,1.3614848674831312
MDG,2025,1.4337200536795924
MDG,2026,1.5097877629172265
MDG,2027,1.5898913342283603
MDG,2028,1.6742448950376203
MDG,2029,1.7630739335528174
MDG,2030,1.8566159015247037
MDG,2031,1.9551208489868606
MDG,2032,2.0588520926724603
MDG,2033,2.1680869198946673
MWI,2017,1
MWI,2018,1.0317
MWI,2019,1.0781265
MWI,2020,1.1266421924999999
MWI,2021,1.18691754979875
MWI,2022,1.255402692422138
MWI,2023,1.3344930620447326
MWI,2024,1.4185661249535506
MWI,2025,1.5072265077631477
MWI,2026,1.6014281644983444
MWI,2027,1.7015174247794909
MWI,2028,1.8078622638282091
MWI,2029,1.9208536553174722
MWI,2030,2.040907008774814
MWI,2031,2.16846369682324
MWI,2032,2.3039926778746924
MWI,2033,2.447992220241861
MYS,2017,1
MYS,2018,1.047414489
MYS,2019,1.0927711248157392
MYS,2020,1.0741940156938716
MYS,2021,1.1708714771063202
MYS,2022,1.2376111513013803
MYS,2023,1.3052280439783983
MYS,2024,1.374995757746206
MYS,2025,1.447679767370321
MYS,2026,1.524205945397703
MYS,2027,1.6047773936951228
MYS,2028,1.6896079503501407
MYS,2029,1.7789227572012747
MYS,2030,1.8729588573685312
MYS,2031,1.971965824370151
MYS,2032,2.076206424495262
MYS,2033,2.185957314190383
MDV,2017,1
MDV,2018,1.068888173
MDV,2019,1.129354899035685
MDV,2020,1.0381666578247428
MDV,2021,1.1752090501789045
MDV,2022,1.2502396702805432
MDV,2023,1.3241427224563806
MDV,2024,1.3952143775884003
MDV,2025,1.4702755940202836
MDV,2026,1.549375033038414
MDV,2027,1.6327299472058492
MDV,2028,1.7205692770684535
MDV,2029,1.8131342799573387
MDV,2030,1.910679192620283
MDV,2031,2.013471929502096
MDV,2032,2.121794818591807
MDV,2033,2.2359453768577375
MLI,2017,1
MLI,2018,1.047469255
MLI,2019,1.1008901870049999
MLI,2020,1.1529662384407666
MLI,2021,1.210614550362805
MLI,2022,1.2711452778809453
MLI,2023,1.3347025417749927
MLI,2024,1.4014376688637424
MLI,2025,1.4715095523069295
MLI,2026,1.545085029922276
MLI,2027,1.62233928141839
MLI,2028,1.7034562454893096
MLI,2029,1.7886290577637751
MLI,2030,1.8780605106519639
MLI,2031,1.9719635361845622
MLI,2032,2.0705617129937903
MLI,2033,2.17408979864348
MLT,2017,1
MLT,2018,1.073142219
MLT,2019,1.1201898223409077
MLT,2020,1.0886632996778394
MLT,2021,1.1650650629791697
MLT,2022,1.2271840952122979
MLT,2023,1.267133225292687
MLT,2024,1.3071121934208598
MLT,2025,1.3482498113679082
MLT,2026,1.3906821181862525
MLT,2027,1.4344498605053069
MLT,2028,1.4795950673381104
MLT,2029,1.5261610904406848
MLT,2030,1.5741926459415867
MLT,2031,1.6237358572816307
MLT,2032,1.6748382995050182
MLT,2033,1.727549044944402
MHL,2017,1
MHL,2018,1.036247584
MHL,2019,1.0612270905455516
MHL,2020,1.0760842698131892
MHL,2021,1.111568148610279
MHL,2022,1.142692056771367
MHL,2023,1.1689739740771083
MHL,2024,1.1923534535586506
MHL,2025,1.2138158157227064
MHL,2026,1.235664500405715
MHL,2027,1.257906461413018
MHL,2028,1.2805487777184523
MHL,2029,1.3035986557173844
MHL,2030,1.3270634315202974
MHL,2031,1.3509505732876628
MHL,2032,1.3752676836068407
MHL,2033,1.4000225019117638
MRT,2017,1
MRT,2018,1.04702251
MRT,2019,1.1076095250338849
MRT,2020,1.1717471808668976
MRT,2021,1.2447305097714023
MRT,2022,1.3384534046473733
MRT,2023,1.4244590502043404
MRT,2024,1.5118435304942324
MRT,2025,1.60528029706623
MRT,2026,1.7044917547165934
MRT,2027,1.8098347978272025
MRT,2028,1.921688377994442
MRT,2029,2.0404548672356198
MRT,2030,2.1665615054459018
MRT,2031,2.3004619373127144
MRT,2032,2.442637844216378
MRT,2033,2.593600676987414
MUS,2017,1
MUS,2018,1.037613846
MUS,2019,1.073747710573104
MUS,2020,1.0007328662541328
MUS,2021,1.0597761053631265
MUS,2022,1.113824686736646
MUS,2023,1.1583776742061118
MUS,2024,1.202396025825944
MUS,2025,1.24808707480733
MUS,2026,1.2955143836500087
MUS,2027,1.344743930228709
MUS,2028,1.3958441995774
MUS,2029,1.4488862791613413
MUS,2030,1.5039439577694722
MUS,2031,1.5610938281647122
MUS,2032,1.6204153936349714
MUS,2033,1.6819911785931003
MEX,2017,1
MEX,2018,1.021359553
MEX,2019,1.01987243510636
MEX,2020,0.9522523562360623
MEX,2021,0.9810519127376658
MEX,2022,1.0007722226544171
MEX,2023,1.0238920625421795
MEX,2024,1.0482140942551328
MEX,2025,1.0733412997155805
MEX,2026,1.0990708405746
MEX,2027,1.125417155681467
MEX,2028,1.1523950300055246
MEX,2029,1.1800196029331804
MEX,2030,1.2083063767637954
MEX,2031,1.2372712254092317
MEX,2032,1.2669304033019406
MEX,2033,1.2973005545165905
FSM,2017,1
FSM,2018,1.002116584
FSM,2019,1.0139742838082506
FSM,2020,1.0100837821022952
FSM,2021,1.0240772919137056
FSM,2022,1.0302217556651878
FSM,2023,1.0364030861991789
FSM,2024,1.0426215047163738
FSM,2025,1.0488772337446721
FSM,2026,1.0551704971471403
FSM,2027,1.061501520130023
FSM,2028,1.0678705292508033
FSM,2029,1.074277752426308
FSM,2030,1.0807234189408659
FSM,2031,1.087207759454511
FSM,2032,1.0937310060112382
FSM,2033,1.1002933920473055
MDA,2017,1
MDA,2018,1.040019496
MDA,2019,1.0772572307712192
MDA,2020,1.0449395138480826
MDA,2021,1.0877820339158537
MDA,2022,1.1291177512046562
MDA,2023,1.1720242257504332
MDA,2024,1.2165611463289498
MDA,2025,1.2627904698894499
MDA,2026,1.3107765077452491
MDA,2027,1.3605860150395686
MDA,2028,1.4122882836110722
MDA,2029,1.465955238388293
MDA,2030,1.5216615374470481
MDA,2031,1.579484675870036
MDA,2032,1.6395050935530975
MDA,2033,1.7018062871081152
MNG,2017,1
MNG,2018,1.072466285
MNG,2019,1.1271531651373008
MNG,2020,1.1158816334859278
MNG,2021,1.2051521641648022
MNG,2022,1.271435533193866
MNG,2023,1.3477216651854982
MNG,2024,1.4151077484447732
MNG,2025,1.478787597124788
MNG,2026,1.5453330389954032
MNG,2027,1.6148730257501962
MNG,2028,1.687542311908955
MNG,2029,1.7634817159448577
MNG,2030,1.8428383931623762
MNG,2031,1.925766120854683
MNG,2032,2.0124255962931437
MNG,2033,2.102984748126335
MNE,2017,1
MNE,2018,1.050778874
MNE,2019,1.088698013890818
MNE,2020,1.0015666910225818
MNE,2021,1.061660692483937
MNE,2022,1.1041271201832943
MNE,2023,1.1372509337887933
MNE,2024,1.171368461802457
MNE,2025,1.2065095156565306
MNE,2026,1.2427048011262267
MNE,2027,1.2799859451600135
MNE,2028,1.318385523514814
MNE,2029,1.3579370892202585
MNE,2030,1.3986752018968662
MNE,2031,1.4406354579537723
MNE,2032,1.4838545216923855
MNE,2033,1.528370157343157
0,2017,1
0,2018,1.039919083
0,2019,1.086648685169386
0,2020,1.0111178420750626
0,2021,0.9870997175097584
0,2022,1.008815911294973
0,2023,1.0310098613434626
0,2024,1.0536920782930188
0,2025,1.0768733040154652
0,2026,1.1005645167038054
0,2027,1.1247769360712891
0,2028,1.1495220286648575
0,2029,1.1748115132954844
0,2030,1.2006573665879852
0,2031,1.2270718286529207
0,2032,1.254067408883285
0,2033,1.2816568918787175
MAR,2017,1
MAR,2018,1.029902638
MAR,2019,1.055107957121385
MAR,2020,1.0468905853767836
MAR,2021,1.089251174574187
MAR,2022,1.1295445503340658
MAR,2023,1.1737075599720563
MAR,2024,1.2204036490482066
MAR,2025,1.2707099518001541
MAR,2026,1.3230899324688665
MAR,2027,1.3776290702064033
MAR,2028,1.434416367704028
MAR,2029,1.493544496436145
MAR,2030,1.5551099478913415
MAR,2031,1.6192131910373286
MAR,2032,1.6859588362767532
MAR,2033,1.7554558061614354
MOZ,2017,1
MOZ,2018,1.034281737
MOZ,2019,1.0572831285491429
MOZ,2020,1.080543357377224
MOZ,2021,1.1313288951739535
MOZ,2022,1.1765820509809115
MOZ,2023,1.2778157059921424
MOZ,2024,1.4182205930552887
MOZ,2025,1.5776977415690412
MOZ,2026,1.755107897840978
MOZ,2027,1.9524676063745106
MOZ,2028,2.17202016960396
MOZ,2029,2.416261146542935
MOZ,2030,2.6879667187241276
MOZ,2031,2.9902252458538916
MOZ,2032,3.326472369861082
MOZ,2033,3.7005300663526945
MMR,2017,1
MMR,2018,1.064049773
MMR,2019,1.133213008245
MMR,2020,1.1769178575769474
MMR,2021,1.2415339244972374
MMR,2022,1.3136500687756432
MMR,2023,1.3907176883574888
MMR,2024,1.4753297452262408
MMR,2025,1.5655768533821748
MMR,2026,1.6613444497929293
MMR,2027,1.7629702271690448
MMR,2028,1.870812535156008
MMR,2029,1.9852516439355918
MMR,2030,2.106691085122705
MMR,2031,2.2355590746859844
MMR,2032,2.372310022909581
MMR,2033,2.5174261367205286
NAM,2017,1
NAM,2018,1.003419334
NAM,2019,0.9894289572449995
NAM,2020,0.9882683244269954
NAM,2021,1.0234842195917957
NAM,2022,1.0500587335294103
NAM,2023,1.0844562897573897
NAM,2024,1.1133164033732277
NAM,2025,1.1429445573110093
NAM,2026,1.173361191058395
NAM,2027,1.2045872880492992
NAM,2028,1.2366443901396695
NAM,2029,1.2695546124685049
NAM,2030,1.3033406587143606
NAM,2031,1.3380258367578688
NAM,2032,1.3736340747610785
NAM,2033,1.410189937674705
NPL,2017,1
NPL,2018,1.066575327
NPL,2019,1.141783835606708
NPL,2020,1.1758552144592371
NPL,2021,1.2580125134331628
NPL,2022,1.3288878276149378
NPL,2023,1.3998580853590235
NPL,2024,1.4743834123395818
NPL,2025,1.55260455667957
NPL,2026,1.6349756035283967
NPL,2027,1.7217167195811176
NPL,2028,1.813059752138179
NPL,2029,1.9092488488019714
NPL,2030,2.010541110050431
NPL,2031,2.1172072764319294
NPL,2032,2.2295324522182343
NPL,2033,2.3478168674497613
NLD,2017,1
NLD,2018,1.025973704
NLD,2019,1.0439119308381064
NLD,2020,1.0074806759365882
NLD,2021,1.045969117655964
NLD,2022,1.060648463722786
NLD,2023,1.0759308807512435
NLD,2024,1.0925192753544344
NLD,2025,1.109388789008833
NLD,2026,1.126518783642703
NLD,2027,1.1439132813246153
NLD,2028,1.161576366227619
NLD,2029,1.179512185588194
NLD,2030,1.1977249506800083
NLD,2031,1.216218937802712
NLD,2032,1.234998489285998
NLD,2033,1.2540680145091687
NZL,2017,1
NZL,2018,1.031658451
NZL,2019,1.054144174258753
NZL,2020,1.0408831723145995
NZL,2021,1.082725085372159
NZL,2022,1.1242082916410325
NZL,2023,1.1654811471703488
NZL,2024,1.1951160146180648
NZL,2025,1.2252813941652527
NZL,2026,1.2562081643323435
NZL,2027,1.2879155430335414
NZL,2028,1.3204232332536787
NZL,2029,1.3537514352916638
NZL,2030,1.3879208593129575
NZL,2031,1.4229527382188847
NZL,2032,1.4588688408407717
NZL,2033,1.4956914854671108
NIC,2017,1
NIC,2018,0.961842898
NIC,2019,0.9065380124764173
NIC,2020,0.8956595563267004
NIC,2021,0.8956595563267004
NIC,2022,0.902824832777314
NIC,2023,0.9150129680198077
NIC,2024,0.9310256949601544
NIC,2025,0.9500186191373415
NIC,2026,0.9693989989677433
NIC,2027,0.9891747385466853
NIC,2028,1.0093539032130376
NIC,2029,1.0299447228385834
NIC,2030,1.0509555951844907
NIC,2031,1.0723950893262542
NIC,2032,1.0942719491485098
NIC,2033,1.1165950969111393
NER,2017,1
NER,2018,1.07004562
NER,2019,1.1324622391911872
NER,2020,1.1776174326493984
NER,2021,1.2644455777191408
NER,2022,1.4291512306785814
NER,2023,1.5187976585205574
NER,2024,1.6252917604545698
NER,2025,1.7526846965999807
NER,2026,1.8900628923613079
NER,2027,2.0382090081639572
NER,2028,2.197967050594081
NER,2029,2.3702471808075853
NER,2030,2.5560308998298296
NER,2031,2.7563766402873138
NER,2032,2.972425796428125
NER,2033,3.20540922678492
NGA,2017,1
NGA,2018,1.019227572
NGA,2019,1.0417364964106368
NGA,2020,1.031826290442443
NGA,2021,1.0558067073020432
NGA,2022,1.077767002198647
NGA,2023,1.0991374351468877
NGA,2024,1.1207243009249839
NGA,2025,1.1432854516498483
NGA,2026,1.1663007778767607
NGA,2027,1.1897794225518934
NGA,2028,1.2137307126768428
NGA,2029,1.238164163013825
NGA,2030,1.2630894798654582
NGA,2031,1.2885165649306394
NGA,2032,1.3144555192380383
NGA,2033,1.3409166471587795
NOR,2017,1
NOR,2018,1.012895011
NOR,2019,1.0245582985242427
NOR,2020,0.9779266853177891
NOR,2021,1.0164366998509562
NOR,2022,1.0421113359147531
NOR,2023,1.0625944781615866
NOR,2024,1.0789244428531075
NOR,2025,1.0955697773482813
NOR,2026,1.112471911253545
NOR,2027,1.1296348063959825
NOR,2028,1.1470624857246008
NOR,2029,1.1647590342533016
NOR,2030,1.1827286000184007
NOR,2031,1.2009753950509192
NOR,2032,1.2195036963638757
NOR,2033,1.2383178469548095
OMN,2017,1
OMN,2018,1.0176408750000001
OMN,2019,1.0224125208103731
OMN,2020,0.9933397903454588
OMN,2021,1.022861668126684
OMN,2022,1.0487255406260168
OMN,2023,1.074009783804112
OMN,2024,1.1073636065762384
OMN,2025,1.1279401509810147
OMN,2026,1.1488990397008176
OMN,2027,1.1702473772898598
OMN,2028,1.1919924003160614
OMN,2029,1.2141414798140706
OMN,2030,1.236702123783866
OMN,2031,1.2596819797357854
OMN,2032,1.2830888372828466
OMN,2033,1.3069306307812367
PAK,2017,1
PAK,2018,1.055276529
PAK,2019,1.090039999272666
PAK,2020,1.1096657497941704
PAK,2021,1.135178922832321
PAK,2022,1.177714902345925
PAK,2023,1.2312050043461538
PAK,2024,1.292449219013306
PAK,2025,1.3574260294738987
PAK,2026,1.4256694950846684
PAK,2027,1.4973438442186995
PAK,2028,1.57262156169406
PAK,2029,1.651683803859711
PAK,2030,1.7347208345495169
PAK,2031,1.8219324829534802
PAK,2032,1.913528624508073
PAK,2033,2.0097296859629292
PLW,2017,1
PLW,2018,1.0515830369999999
PLW,2019,1.0568409521849997
PLW,2020,0.9305614913615147
PLW,2021,1.0649304762435554
PLW,2022,1.0848462224283613
PLW,2023,1.10486309543518
PLW,2024,1.1249894605694488
PLW,2025,1.1452332082914958
PLW,2026,1.1658412343789832
PLW,2027,1.186820093879393
PLW,2028,1.208176459795736
PLW,2029,1.2299171252091174
PLW,2030,1.2520490054394937
PLW,2031,1.2745791402453144
PLW,2032,1.297514696062743
PLW,2033,1.3208629682851754
PAN,2017,1
PAN,2018,1.036921969
PAN,2019,1.0680963156325922
PAN,2020,1.0786821733567817
PAN,2021,1.1219527159095917
PAN,2022,1.178050351705071
PAN,2023,1.2369528692903249
PAN,2024,1.298800512754841
PAN,2025,1.3637405383925831
PAN,2026,1.4319275653122123
PAN,2027,1.5035239435778232
PAN,2028,1.5787001407567143
PAN,2029,1.6576351477945501
PAN,2030,1.7405169051842777
PAN,2031,1.8275427504434916
PAN,2032,1.9189198879656664
PAN,2033,2.01486588236395
PNG,2017,1
PNG,2018,0.991508077
PNG,2019,1.041336738783584
PNG,2020,1.0313290813958618
PNG,2021,1.061436125695967
PNG,2022,1.09238919527545
PNG,2023,1.1283276910249793
PNG,2024,1.1661120793972712
PNG,2025,1.202225239962322
PNG,2026,1.2394567839049562
PNG,2027,1.2778413462823022
PNG,2028,1.317414634759689
PNG,2029,1.358213462828098
PNG,2030,1.400275784050323
PNG,2031,1.4436407273676917
PNG,2032,1.488348633500199
PNG,2033,1.5344410924739091
PRY,2017,1
PRY,2018,1.036808504
PRY,2019,1.038882121008
PRY,2020,1.04927094221808
PRY,2021,1.0964881346178934
PRY,2022,1.1403476600026092
PRY,2023,1.1859615664027137
PRY,2024,1.2334000290588223
PRY,2025,1.276569030075881
PRY,2026,1.3212489461285366
PRY,2027,1.3674926592430352
PRY,2028,1.4153549023165415
PRY,2029,1.4648923238976204
PRY,2030,1.516163555234037
PRY,2031,1.569229279667228
PRY,2032,1.6241523044555808
PRY,2033,1.6809976351115261
PER,2017,1
PER,2018,1.039690667
PER,2019,1.0621698033158469
PER,2020,1.0408650648190487
PER,2021,1.0877752222548867
PER,2022,1.1304680446950348
PER,2023,1.172298238259457
PER,2024,1.2157092638032694
PER,2025,1.260656587059821
PER,2026,1.3072657072015987
PER,2027,1.3555980643475614
PER,2028,1.4057173701868277
PER,2029,1.4576896919633948
PER,2030,1.5115835395659447
PER,2031,1.5674699558375473
PER,2032,1.6254226102242988
PER,2033,1.68551789588635
PHL,2017,1
PHL,2018,1.062437377
PHL,2019,1.1251792072603448
PHL,2020,1.1324745564404013
PHL,2021,1.2187182219696442
PHL,2022,1.2974637828384497
PHL,2023,1.3819385500980839
PHL,2024,1.4716686037151103
PHL,2025,1.5674436279400183
PHL,2026,1.6694516146961142
PHL,2027,1.7780982002359556
PHL,2028,1.8938154192973407
PHL,2029,2.017063423095769
PHL,2030,2.1483323091224835
PHL,2031,2.2881440700243214
PHL,2032,2.437054669315113
PHL,2033,2.595656252172733
POL,2017,1
POL,2018,1.051479998
POL,2019,1.094536066149864
POL,2020,1.074740015412533
POL,2021,1.1285428407848836
POL,2022,1.168327744127096
POL,2023,1.2011907227776792
POL,2024,1.2335892545679181
POL,2025,1.2664526631988604
POL,2026,1.300191568777304
POL,2027,1.334829294961293
POL,2028,1.370389786762294
POL,2029,1.4068976270983498
POL,2030,1.4443780537882132
POL,2031,1.4828569769982192
POL,2032,1.5223609971539438
POL,2033,1.5629174233290428
PRT,2017,1
PRT,2018,1.02637223
PRT,2019,1.0485067507894061
PRT,2020,0.9646262107262537
PRT,2021,1.0128575212625663
PRT,2022,1.0331146716878177
PRT,2023,1.0506776211065105
PRT,2024,1.0674884630442147
PRT,2025,1.0835007899898779
PRT,2026,1.0997533018397259
PRT,2027,1.1162496013673218
PRT,2028,1.1329933453878314
PRT,2029,1.1499882455686488
PRT,2030,1.1672380692521784
PRT,2031,1.184746640290961
PRT,2032,1.2025178398953251
PRT,2033,1.220555607493755
PRI,2017,1
PRI,2018,0.950943738
PRI,2019,0.9129059884799999
PRI,2020,0.9311641082495999
PRI,2021,0.9311641082495999
PRI,2022,0.9293017800331007
PRI,2023,0.9265138746930015
PRI,2024,0.9237343330689225
PRI,2025,0.9209631300697156
PRI,2026,0.9182002406795066
PRI,2027,0.915445639957468
PRI,2028,0.9126993030375956
PRI,2029,0.9099612051284828
PRI,2030,0.9072313215130974
PRI,2031,0.904509627548558
PRI,2032,0.9017960986659124
PRI,2033,0.8990907103699146
QAT,2017,1
QAT,2018,1.014933789
QAT,2019,1.0192503227032927
QAT,2020,1.0110146078425457
QAT,2021,1.038679828577905
QAT,2022,1.0608631504958446
QAT,2023,1.0736657021609122
QAT,2024,1.1010674965114005
QAT,2025,1.1284840551531845
QAT,2026,1.1565832855568179
QAT,2027,1.185382186235517
QAT,2028,1.2148981789651376
QAT,2029,1.245149119323406
QAT,2030,1.2761533074915765
QAT,2031,1.3079294993250505
QAT,2032,1.3404969176996544
QAT,2033,1.3738752641404375
ROU,2017,1
ROU,2018,1.044368594
ROU,2019,1.0869608538298543
ROU,2020,1.0836999712683648
ROU,2021,1.122714744850084
ROU,2022,1.156399925835687
ROU,2023,1.1910919710231547
ROU,2024,1.2268258950417967
ROU,2025,1.2636315404857843
ROU,2026,1.3015413813514884
ROU,2027,1.3405885442833312
ROU,2028,1.3808071497485204
ROU,2029,1.422232341852438
ROU,2030,1.4649003190485093
ROU,2031,1.5088483657693903
ROU,2032,1.554114885007115
ROU,2033,1.600739431870667
RUS,2017,1
RUS,2018,1.025349847
RUS,2019,1.03905113354733
RUS,2020,0.98225295255720535
RUS,2021,1.0165912270627313
RUS,2022,1.047587093575874
RUS,2023,1.0773909463881077
RUS,2024,1.1064266323932672
RUS,2025,1.1287764503676112
RUS,2026,1.1515777346650369
RUS,2027,1.1748396049052707
RUS,2028,1.1985713649243572
RUS,2029,1.222782506495829
RUS,2030,1.247482713127045
RUS,2031,1.2726818639322113
RUS,2032,1.298390037583642
RUS,2033,1.3246175163428313
RWA,2017,1
RWA,2018,1.086060063
RWA,2019,1.1953495746842884
RWA,2020,1.2371868097982384
RWA,2021,1.3194597326498214
RWA,2022,1.4247827808453057
RWA,2023,1.5477497558289013
RWA,2024,1.6583537828206458
RWA,2025,1.7583149343113045
RWA,2026,1.8643014779172344
RWA,2027,1.976676608235551
RWA,2028,2.0958254122668585
RWA,2029,2.2221561890310575
RWA,2030,2.356101848726074
RWA,2031,2.4981213962241604
RWA,2032,2.6487015039893955
RWA,2033,2.8083581798064725
WSM,2017,1
WSM,2018,0.978319009
WSM,2019,1.0122110337837062
WSM,2020,0.9750796196800215
WSM,2021,0.9799550177784215
WSM,2022,0.9966142530806547
WSM,2023,1.0187989481443136
WSM,2024,1.041477475895541
WSM,2025,1.064660829080579
WSM,2026,1.0883602451448842
WSM,2027,1.1125872116801445
WSM,2028,1.1373534719925515
WSM,2029,1.162671030795021
WSM,2030,1.188552160026122
WSM,2031,1.2150094047985374
WSM,2032,1.2420555894799359
WSM,2033,1.2697038239092058
SMR,2017,1
SMR,2018,1.016955777
SMR,2019,1.028142290547
SMR,2020,0.9641918400749764
SMR,2021,1.0008311299978256
SMR,2022,1.0086809027615056
SMR,2023,1.0159094369233068
SMR,2024,1.021877643776506
SMR,2025,1.0269870319953884
SMR,2026,1.0321219671553652
SMR,2027,1.0372825769911418
SMR,2028,1.0424689898760975
SMR,2029,1.0476813348254779
SMR,2030,1.0529197414996052
SMR,2031,1.058184340207103
SMR,2032,1.0634752619081385
SMR,2033,1.0687926382176791
STP,2017,1
STP,2018,1.026576938
STP,2019,1.049161630636
